,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,ProcessSize,TransistorSize,DieSize
1115,CPU,65.0,65.0,126.0,154.0,2800,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1116,CPU,32.0,35.0,246.0,1178.0,2700,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1117,CPU,65.0,65.0,126.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1118,CPU,32.0,15.0,246.0,1178.0,1400,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1119,CPU,32.0,35.0,149.0,624.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1120,CPU,65.0,75.0,143.0,291.0,3000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1121,CPU,32.0,100.0,228.0,1178.0,3000,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1122,CPU,130.0,62.0,80.0,37.0,1992,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1123,CPU,90.0,84.0,109.0,125.0,2933,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1124,CPU,32.0,35.0,81.0,382.0,2667,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1125,CPU,130.0,89.0,144.0,69.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1126,CPU,65.0,35.0,143.0,293.0,2400,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1127,CPU,32.0,65.0,228.0,1178.0,2500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1128,CPU,65.0,35.0,143.0,293.0,2000,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1129,CPU,130.0,70.0,131.0,55.0,3067,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1130,CPU,7.0,54.0,156.0,9800.0,2900,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1131,CPU,130.0,92.0,146.0,55.0,2200,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1132,CPU,65.0,65.0,77.0,105.0,2200,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1133,CPU,32.0,65.0,131.0,504.0,2600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1134,CPU,65.0,95.0,285.0,450.0,2500,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1135,CPU,180.0,72.0,217.0,42.0,2000,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1136,CPU,65.0,65.0,126.0,154.0,2300,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1137,CPU,65.0,65.0,77.0,105.0,2400,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1138,CPU,65.0,95.0,285.0,450.0,2300,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1139,CPU,130.0,89.0,193.0,106.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1140,CPU,45.0,95.0,169.0,300.0,3100,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
1141,CPU,32.0,35.0,246.0,1178.0,2500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1142,CPU,32.0,95.0,239.0,1170.0,3200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1143,CPU,14.0,170.0,213.0,4800.0,2400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1144,CPU,22.0,45.0,160.0,1400.0,2700,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1145,CPU,130.0,62.0,101.0,63.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1146,CPU,22.0,54.0,177.0,1400.0,2400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1147,CPU,65.0,65.0,118.0,221.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1148,CPU,32.0,80.0,216.0,1160.0,3100,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1149,CPU,32.0,65.0,246.0,1178.0,3200,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1150,CPU,45.0,95.0,258.0,758.0,2800,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1151,CPU,45.0,130.0,263.0,731.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1152,CPU,45.0,80.0,263.0,731.0,2000,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1153,CPU,7.0,280.0,74.0,3800.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1154,CPU,90.0,125.0,230.0,227.0,3200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Most useable space
1155,CPU,65.0,130.0,143.0,582.0,3000,Intel,Compact(45-90nm),Microminiature(125-410nm),Some useable space
1156,CPU,45.0,65.0,107.0,410.0,2667,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1157,CPU,130.0,82.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1158,CPU,90.0,45.0,230.0,227.0,2200,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Most useable space
1159,CPU,130.0,89.0,144.0,69.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1160,CPU,45.0,95.0,296.0,774.0,2800,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1161,CPU,32.0,17.0,246.0,1178.0,2100,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1162,CPU,65.0,140.0,285.0,450.0,2600,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1163,CPU,90.0,89.0,220.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1164,CPU,14.0,45.0,210.0,4950.0,3250,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1165,CPU,90.0,35.0,125.0,114.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1166,CPU,32.0,80.0,239.0,1170.0,2266,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1167,CPU,45.0,45.0,117.0,234.0,2400,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
1168,CPU,130.0,85.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1169,CPU,45.0,65.0,117.0,410.0,2700,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
1170,CPU,65.0,65.0,111.0,167.0,2200,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1171,CPU,14.0,170.0,213.0,4800.0,2000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1172,CPU,90.0,59.0,84.0,69.0,2200,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1173,CPU,180.0,58.0,217.0,42.0,1500,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1174,CPU,45.0,60.0,263.0,731.0,2400,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1175,CPU,65.0,95.0,285.0,450.0,2400,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1176,CPU,22.0,37.0,118.0,1400.0,2300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1177,CPU,32.0,15.0,246.0,1178.0,1500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1178,CPU,90.0,65.0,220.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1179,CPU,14.0,35.0,192.0,4800.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1180,CPU,32.0,95.0,216.0,1160.0,3000,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1181,CPU,130.0,73.0,146.0,55.0,2200,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1182,CPU,130.0,89.0,193.0,106.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1183,CPU,65.0,45.0,126.0,154.0,2100,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1184,CPU,45.0,45.0,169.0,300.0,2600,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
1185,CPU,45.0,2.0,26.0,47.0,1600,Intel,Highly Compact(32-45nm),Infinitesimal(1-37nm),Least useable space
1186,CPU,65.0,15.0,77.0,122.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1187,CPU,45.0,95.0,258.0,758.0,3200,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1188,CPU,32.0,35.0,149.0,624.0,2300,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1189,CPU,90.0,62.0,84.0,63.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1190,CPU,130.0,76.0,131.0,55.0,3200,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1191,CPU,90.0,62.0,84.0,63.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1192,CPU,65.0,65.0,126.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1193,CPU,90.0,62.0,103.0,81.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1194,CPU,90.0,62.0,230.0,227.0,2400,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Most useable space
1195,CPU,45.0,80.0,263.0,731.0,2533,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1196,CPU,90.0,135.0,169.0,178.0,3400,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1197,CPU,45.0,95.0,169.0,300.0,3400,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Considerable useable space
1198,CPU,130.0,110.0,146.0,55.0,2261,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1199,CPU,32.0,35.0,131.0,504.0,2000,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1200,CPU,45.0,125.0,346.0,904.0,2900,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1201,CPU,22.0,45.0,160.0,1400.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1202,CPU,45.0,80.0,258.0,758.0,3100,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1203,CPU,45.0,95.0,263.0,731.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1204,CPU,45.0,130.0,263.0,731.0,2800,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1205,CPU,32.0,65.0,131.0,504.0,3100,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1206,CPU,22.0,65.0,177.0,1400.0,2800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1207,CPU,45.0,38.0,263.0,731.0,2000,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1208,CPU,45.0,95.0,258.0,758.0,3200,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1209,CPU,32.0,35.0,228.0,1178.0,1500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1210,CPU,32.0,130.0,239.0,1170.0,3333,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1211,CPU,12.0,180.0,213.0,19200.0,3500,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1212,CPU,32.0,65.0,228.0,1178.0,2400,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1213,CPU,130.0,77.0,101.0,63.0,2200,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1214,CPU,65.0,15.0,77.0,122.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1215,CPU,22.0,35.0,177.0,1400.0,3200,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1216,CPU,32.0,130.0,239.0,1170.0,3466,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1217,CPU,130.0,62.0,144.0,63.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1218,CPU,130.0,89.0,193.0,105.0,2400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1219,CPU,45.0,65.0,82.0,456.0,2666,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
1220,CPU,22.0,47.0,177.0,1400.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1221,CPU,45.0,6.0,66.0,123.0,1667,Intel,Highly Compact(32-45nm),Infinitesimal(1-37nm),Least useable space
1222,CPU,32.0,35.0,131.0,504.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1223,CPU,28.0,65.0,246.0,1178.0,3200,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1224,CPU,180.0,64.0,150.0,37.0,1467,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1225,CPU,32.0,95.0,216.0,1160.0,3300,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1226,CPU,180.0,64.0,217.0,42.0,1700,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1227,CPU,32.0,125.0,315.0,1200.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1228,CPU,7.0,25.0,156.0,9800.0,2300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1229,CPU,32.0,73.0,81.0,382.0,3200,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1230,CPU,130.0,30.0,131.0,55.0,1800,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1231,CPU,32.0,35.0,131.0,504.0,1600,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1232,CPU,65.0,31.0,90.0,151.0,1660,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
1233,CPU,45.0,130.0,263.0,731.0,2533,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1234,CPU,32.0,80.0,216.0,1160.0,3400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Considerable useable space
1235,CPU,130.0,104.0,193.0,105.0,2600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1236,CPU,32.0,45.0,228.0,1178.0,2200,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1237,CPU,45.0,125.0,258.0,758.0,3200,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1238,CPU,130.0,85.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1239,CPU,130.0,85.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1240,CPU,130.0,62.0,80.0,37.0,1500,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1241,CPU,32.0,35.0,131.0,504.0,2000,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1242,CPU,7.0,120.0,74.0,3800.0,2800,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1243,CPU,65.0,65.0,126.0,154.0,2700,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1244,CPU,130.0,110.0,237.0,178.0,3400,Intel,Slightly Compact(90-180nm),Approaching Subatomic(37-125nm),Most useable space
1245,CPU,130.0,110.0,146.0,55.0,2660,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1246,CPU,45.0,65.0,82.0,228.0,2800,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1247,CPU,90.0,135.0,169.0,178.0,3200,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1248,CPU,22.0,77.0,160.0,1400.0,3500,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1249,CPU,130.0,74.0,80.0,37.0,2250,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1250,CPU,14.0,95.0,192.0,4800.0,3400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1251,CPU,22.0,69.0,160.0,1400.0,3400,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1252,CPU,45.0,65.0,82.0,228.0,2800,Intel,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Least useable space
1253,CPU,90.0,89.0,115.0,105.0,2200,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1254,CPU,12.0,35.0,210.0,4940.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1255,CPU,12.0,65.0,192.0,4800.0,2800,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1256,CPU,32.0,73.0,81.0,382.0,3200,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1257,CPU,45.0,80.0,263.0,731.0,2000,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1258,CPU,7.0,155.0,74.0,3800.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1259,CPU,32.0,100.0,228.0,1178.0,3000,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1260,CPU,32.0,19.0,246.0,1178.0,1600,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1261,CPU,130.0,68.0,80.0,37.0,2167,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1262,CPU,130.0,35.0,131.0,55.0,2400,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1263,CPU,130.0,62.0,80.0,37.0,1733,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1264,CPU,32.0,35.0,315.0,1200.0,2200,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1265,CPU,45.0,125.0,258.0,758.0,3200,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1266,CPU,32.0,73.0,81.0,382.0,3066,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1267,CPU,65.0,125.0,285.0,450.0,2500,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1268,CPU,65.0,35.0,77.0,105.0,1600,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1269,CPU,90.0,104.0,115.0,114.0,2600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1270,CPU,32.0,35.0,228.0,1178.0,1500,AMD,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1271,CPU,22.0,54.0,177.0,1400.0,3300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1272,CPU,32.0,17.0,149.0,624.0,1400,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1273,CPU,130.0,89.0,193.0,106.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1274,CPU,90.0,73.0,109.0,125.0,2533,Intel,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1275,CPU,45.0,95.0,107.0,820.0,2833,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
1276,CPU,22.0,15.0,118.0,1300.0,2100,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1277,CPU,90.0,89.0,220.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1278,CPU,32.0,95.0,315.0,1200.0,3300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1279,CPU,65.0,65.0,285.0,450.0,1900,AMD,Compact(45-90nm),Microminiature(125-410nm),Most useable space
1280,CPU,32.0,60.0,239.0,1170.0,2000,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1281,CPU,45.0,65.0,82.0,456.0,2333,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Least useable space
1282,CPU,7.0,155.0,74.0,3800.0,2400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1283,CPU,32.0,7.0,66.0,176.0,1867,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1284,CPU,180.0,64.0,217.0,42.0,1700,Intel,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1285,CPU,130.0,89.0,144.0,69.0,2000,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Some useable space
1286,CPU,45.0,95.0,296.0,774.0,2800,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1287,CPU,45.0,95.0,296.0,774.0,2933,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1288,CPU,12.0,15.0,210.0,4940.0,2100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1289,CPU,32.0,10.0,66.0,176.0,1867,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1290,CPU,90.0,89.0,156.0,154.0,2000,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1291,CPU,32.0,35.0,149.0,624.0,2200,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Some useable space
1292,CPU,7.0,54.0,156.0,9800.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1293,CPU,32.0,35.0,81.0,382.0,2533,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1294,CPU,130.0,82.0,193.0,106.0,1600,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1295,CPU,32.0,80.0,239.0,1170.0,2133,Intel,Extremely Compact(0-32nm),Microminiature(125-410nm),Most useable space
1296,CPU,90.0,67.0,83.0,69.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1297,CPU,90.0,62.0,103.0,81.0,2000,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1298,CPU,130.0,82.0,193.0,106.0,1800,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1299,CPU,45.0,130.0,263.0,731.0,3333,Intel,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1300,CPU,90.0,62.0,84.0,63.0,1800,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Least useable space
1301,CPU,7.0,35.0,156.0,9800.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1302,CPU,130.0,85.0,193.0,106.0,1400,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Considerable useable space
1303,CPU,22.0,17.0,118.0,1400.0,1800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1304,CPU,14.0,170.0,213.0,4800.0,2400,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Considerable useable space
1305,CPU,90.0,27.0,84.0,140.0,1860,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Least useable space
1306,CPU,45.0,45.0,117.0,410.0,2600,AMD,Highly Compact(32-45nm),Approaching Subatomic(37-125nm),Some useable space
1307,CPU,32.0,35.0,81.0,384.0,2133,Intel,Extremely Compact(0-32nm),Approaching Subatomic(37-125nm),Least useable space
1308,CPU,22.0,69.0,160.0,1400.0,3300,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1309,CPU,22.0,37.0,118.0,1300.0,2900,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1310,CPU,65.0,35.0,143.0,293.0,2166,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1311,CPU,45.0,125.0,258.0,758.0,3000,AMD,Highly Compact(32-45nm),Microminiature(125-410nm),Most useable space
1312,CPU,90.0,35.0,125.0,114.0,1600,AMD,Compact(45-90nm),Infinitesimal(1-37nm),Some useable space
1313,CPU,22.0,47.0,264.0,1400.0,1800,Intel,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1314,CPU,32.0,65.0,315.0,1200.0,3000,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Most useable space
1315,CPU,90.0,130.0,206.0,169.0,2800,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
1316,CPU,90.0,135.0,135.0,155.0,2800,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1317,CPU,7.0,155.0,74.0,3800.0,3100,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Least useable space
1318,CPU,130.0,68.0,101.0,63.0,1917,AMD,Slightly Compact(90-180nm),Infinitesimal(1-37nm),Least useable space
1319,CPU,7.0,54.0,156.0,9800.0,3300,AMD,Extremely Compact(0-32nm),Microscopic(410-1178nm),Some useable space
1320,CPU,65.0,65.0,143.0,291.0,2333,Intel,Compact(45-90nm),Approaching Subatomic(37-125nm),Some useable space
1321,CPU,90.0,65.0,220.0,154.0,2600,AMD,Compact(45-90nm),Approaching Subatomic(37-125nm),Considerable useable space
