,Unnamed: 0,Type,Process_Size,TDP,Die_Size,Transistors,Freq,Vendor,FP16_GFLOPS,FP32_GFLOPS,FP64_GFLOPS
1403,3595,GPU,65.0,25.0,86.0,210.0,540,NVIDIA,,20.8,
1404,3596,GPU,28.0,80.0,123.0,1500.0,950,AMD,,1216.0,76.0
1405,3597,GPU,28.0,33.0,87.0,1020.0,980,NVIDIA,,752.6,31.36
1406,3598,GPU,90.0,40.0,125.0,177.0,560,NVIDIA,,,
1407,3599,GPU,16.0,100.0,314.0,7200.0,1557,NVIDIA,139.8,8945.0,279.5
1408,3600,GPU,110.0,44.0,156.0,120.0,400,ATI,,,
1409,3601,GPU,65.0,50.0,324.0,754.0,500,NVIDIA,,160.0,
1410,3602,GPU,28.0,30.0,,,1029,NVIDIA,,863.2,26.98
1411,3603,GPU,55.0,800.0,470.0,1400.0,610,NVIDIA,,622.1,77.76
1412,3604,GPU,8.0,320.0,628.0,28300.0,1440,NVIDIA,29770.0,29770.0,465.1
1413,3605,GPU,90.0,203.0,181.0,232.0,500,ATI,,240.0,
1414,3606,GPU,28.0,75.0,148.0,1870.0,993,NVIDIA,,1439.0,44.96
1415,3607,GPU,65.0,13.0,,,400,Intel,,25.6,
1416,3608,GPU,40.0,225.0,334.0,2154.0,850,ATI,,2720.0,544.0
1417,3609,GPU,12.0,115.0,545.0,13600.0,1140,NVIDIA,14130.0,7066.0,220.8
1418,3610,GPU,40.0,49.0,116.0,585.0,700,NVIDIA,,268.8,22.4
1419,3611,GPU,90.0,,352.0,384.0,500,ATI,,,
1420,3612,GPU,40.0,9.0,75.0,450.0,277,AMD,,44.32,
1421,3613,GPU,,58.0,100.0,486.0,615,NVIDIA,,127.7,
1422,3614,GPU,40.0,19.0,59.0,292.0,650,ATI,,104.0,
1423,3615,GPU,28.0,120.0,228.0,2940.0,1127,NVIDIA,,2413.0,75.39
1424,3616,GPU,150.0,,65.0,29.0,250,NVIDIA,,,
1425,3617,GPU,150.0,60.0,218.0,117.0,378,ATI,,,
1426,3618,GPU,80.0,40.0,127.0,210.0,500,NVIDIA,,38.4,
1427,3619,GPU,180.0,,73.0,30.0,183,ATI,,,
1428,3620,GPU,40.0,28.0,144.0,727.0,500,NVIDIA,,240.0,
1429,3621,GPU,12.0,175.0,445.0,10800.0,1470,NVIDIA,14360.0,7181.0,224.4
1430,3622,GPU,32.0,,216.0,1160.0,650,Intel,,249.6,
1431,3623,GPU,28.0,225.0,352.0,4313.0,900,AMD,,3226.0,806.4
1432,3624,GPU,12.0,150.0,545.0,13600.0,1380,NVIDIA,18720.0,9362.0,292.6
1433,3625,GPU,28.0,150.0,294.0,3540.0,915,NVIDIA,,2634.0,109.8
1434,3626,GPU,90.0,,150.0,157.0,587,ATI,,,
1435,3627,GPU,90.0,,81.0,112.0,450,NVIDIA,,,
1436,3628,GPU,80.0,,420.0,720.0,688,ATI,,440.3,
1437,3629,GPU,28.0,250.0,352.0,4313.0,850,AMD,,4096.0,1024.0
1438,3630,GPU,14.0,65.0,123.0,3000.0,1090,AMD,2106.0,2106.0,131.6
1439,3631,GPU,28.0,65.0,123.0,1500.0,900,AMD,,952.3,59.52
1440,3632,GPU,28.0,45.0,123.0,1500.0,725,AMD,,992.0,62.0
1441,3633,GPU,110.0,,110.0,75.0,350,NVIDIA,,,
1442,3634,GPU,28.0,55.0,148.0,1870.0,1029,NVIDIA,,1405.0,43.92
1443,3635,GPU,14.0,65.0,123.0,3000.0,1175,AMD,2462.0,2462.0,153.9
1444,3636,GPU,90.0,,125.0,177.0,450,NVIDIA,,,
1445,3637,GPU,28.0,200.0,352.0,4313.0,800,AMD,,2867.0,716.8
1446,3638,GPU,40.0,33.0,57.0,260.0,589,NVIDIA,,44.86,
1447,3639,GPU,130.0,,121.0,80.0,400,NVIDIA,,,
1448,3640,GPU,40.0,15.0,79.0,292.0,475,NVIDIA,,91.2,7.6
1449,3641,GPU,55.0,48.0,146.0,514.0,550,ATI,,352.0,
1450,3642,GPU,28.0,15.0,116.0,585.0,775,NVIDIA,,297.6,24.8
1451,3643,GPU,7.0,205.0,251.0,10300.0,1243,AMD,20890.0,10440.0,652.8
1452,3644,GPU,130.0,,199.0,125.0,500,NVIDIA,,,
1453,3645,GPU,28.0,185.0,352.0,4313.0,925,AMD,,2995.0,748.8
1454,3646,GPU,40.0,25.0,67.0,370.0,700,AMD,,224.0,
1455,3647,GPU,150.0,,142.0,63.0,250,NVIDIA,,,
1456,3648,GPU,28.0,35.0,77.0,950.0,725,AMD,,633.6,
1457,3649,GPU,28.0,100.0,366.0,5000.0,723,AMD,2961.0,2961.0,185.1
1458,3650,GPU,28.0,,56.0,690.0,780,AMD,,547.2,
1459,3651,GPU,28.0,190.0,366.0,5000.0,970,AMD,3973.0,3973.0,248.3
1460,3652,GPU,40.0,74.0,166.0,1040.0,690,ATI,,1104.0,
1461,3653,GPU,40.0,12.0,79.0,292.0,574,NVIDIA,,110.1,9.176
1462,3654,GPU,80.0,20.0,169.0,289.0,475,NVIDIA,,60.8,
1463,3655,GPU,90.0,45.0,196.0,278.0,500,NVIDIA,,,
1464,3656,GPU,150.0,,65.0,29.0,220,NVIDIA,,,
1465,3657,GPU,28.0,175.0,596.0,8900.0,1000,AMD,8192.0,8192.0,512.0
1466,3658,GPU,55.0,75.0,196.0,505.0,600,NVIDIA,,144.0,
1467,3659,GPU,14.0,150.0,232.0,5700.0,1168,AMD,5259.0,5259.0,328.7
1468,3660,GPU,10.0,15.0,,,200,Intel,768.0,384.0,96.0
1469,3661,GPU,14.0,85.0,232.0,5700.0,926,AMD,4940.0,4940.0,308.7
1470,3662,GPU,28.0,250.0,366.0,5000.0,850,AMD,3482.0,3482.0,217.6
1471,3663,GPU,150.0,,65.0,29.0,300,NVIDIA,,,
1472,3664,GPU,180.0,,64.0,20.0,143,NVIDIA,,,
1473,3665,GPU,7.0,110.0,158.0,6400.0,1500,AMD,10390.0,5196.0,324.7
1474,3666,GPU,28.0,140.0,294.0,3540.0,980,NVIDIA,,1981.0,82.56
1475,3667,GPU,28.0,41.0,118.0,1270.0,876,NVIDIA,,336.4,14.02
1476,3668,GPU,55.0,50.0,121.0,314.0,550,NVIDIA,,89.6,
1477,3669,GPU,180.0,,64.0,20.0,175,NVIDIA,,,
1478,3670,GPU,55.0,106.0,192.0,666.0,777,ATI,,497.3,99.46
1479,3671,GPU,14.0,75.0,132.0,3300.0,1392,NVIDIA,36.43,2332.0,72.86
1480,3672,GPU,150.0,,101.0,36.0,300,NVIDIA,,,
1481,3673,GPU,65.0,25.0,86.0,210.0,567,NVIDIA,,22.4,
1482,3674,GPU,55.0,250.0,256.0,956.0,625,ATI,,1000.0,200.0
1483,3675,GPU,90.0,,81.0,112.0,500,NVIDIA,,,
1484,3676,GPU,130.0,,,,200,Intel,,,
1485,3677,GPU,150.0,13.0,91.0,45.0,275,NVIDIA,,,
1486,3678,GPU,10.0,15.0,146.0,,300,Intel,2816.0,1408.0,352.0
1487,3679,GPU,28.0,,123.0,1500.0,725,AMD,,992.0,
1488,3680,GPU,14.0,100.0,,,815,AMD,6569.0,3284.0,205.3
1489,3681,GPU,14.0,15.0,,,350,Intel,806.4,403.2,100.8
1490,3682,GPU,180.0,,111.0,30.0,166,ATI,,,
1491,3683,GPU,80.0,29.0,169.0,289.0,625,NVIDIA,,80.0,
1492,3684,GPU,22.0,30.0,181.0,1300.0,200,Intel,,640.0,160.0
1493,3685,GPU,16.0,75.0,200.0,4400.0,1076,NVIDIA,47.36,3031.0,94.72
1494,3686,GPU,14.0,50.0,123.0,3000.0,1002,AMD,2460.0,2460.0,153.7
1495,3687,GPU,65.0,,240.0,505.0,500,NVIDIA,,120.0,
1496,3688,GPU,40.0,150.0,520.0,3000.0,552,NVIDIA,,847.9,106.0
1497,3689,GPU,28.0,100.0,398.0,5200.0,975,NVIDIA,,2496.0,78.0
1498,3690,GPU,40.0,50.0,166.0,1040.0,700,ATI,,1120.0,
1499,3691,GPU,14.0,30.0,74.0,1800.0,1228,NVIDIA,,751.6,31.32
1500,3692,GPU,65.0,,85.0,180.0,500,ATI,,40.0,
1501,3693,GPU,28.0,,125.0,1550.0,891,AMD,570.2,570.2,35.64
1502,3694,GPU,180.0,,73.0,30.0,183,ATI,,,
1503,3695,GPU,110.0,75.0,333.0,302.0,425,NVIDIA,,,
1504,3696,GPU,28.0,50.0,77.0,950.0,730,AMD,,599.0,37.44
1505,3697,GPU,28.0,55.0,123.0,1500.0,800,AMD,,819.2,51.2
1506,3698,GPU,110.0,65.0,333.0,302.0,400,NVIDIA,,,
1507,3699,GPU,28.0,33.0,,,1029,NVIDIA,,863.2,26.98
1508,3700,GPU,16.0,235.0,610.0,15300.0,1304,NVIDIA,20670.0,10340.0,5168.0
1509,3701,GPU,40.0,19.0,59.0,292.0,650,ATI,,104.0,
1510,3702,GPU,150.0,,124.0,45.0,325,NVIDIA,,,
1511,3703,GPU,28.0,300.0,398.0,5200.0,557,NVIDIA,,4825.0,150.8
1512,3704,GPU,45.0,120.0,168.0,372.0,500,ATI,,240.0,
1513,3705,GPU,130.0,50.0,125.0,82.0,425,NVIDIA,,,
1514,3706,GPU,40.0,50.0,57.0,260.0,589,NVIDIA,,44.86,
1515,3707,GPU,7.0,15.0,156.0,9800.0,400,AMD,2867.0,1434.0,89.6
1516,3708,GPU,130.0,,199.0,125.0,300,NVIDIA,,,
1517,3709,GPU,28.0,,56.0,690.0,1030,AMD,,659.2,
1518,3710,GPU,130.0,,76.0,60.0,250,ATI,,,
1519,3711,GPU,28.0,30.0,87.0,1020.0,889,NVIDIA,,341.4,14.22
1520,3712,GPU,28.0,55.0,123.0,1500.0,800,AMD,,819.2,51.2
1521,3713,GPU,130.0,81.0,287.0,222.0,425,NVIDIA,,,
1522,3714,GPU,32.0,65.0,246.0,1303.0,760,AMD,,194.6,
1523,3715,GPU,65.0,25.0,86.0,210.0,540,NVIDIA,,17.28,
1524,3716,GPU,90.0,,81.0,112.0,630,NVIDIA,,,
1525,3717,GPU,28.0,45.0,56.0,690.0,600,AMD,,384.0,24.0
1526,3718,GPU,28.0,33.0,87.0,1020.0,980,NVIDIA,,752.6,31.36
1527,3719,GPU,40.0,200.0,389.0,2640.0,800,AMD,,2253.0,563.2
1528,3720,GPU,,,156.0,,120,ATI,,,
1529,3721,GPU,180.0,23.0,115.0,30.0,166,ATI,,,
1530,3722,GPU,28.0,245.0,561.0,7080.0,745,NVIDIA,,5046.0,1682.0
1531,3723,GPU,12.0,80.0,545.0,13600.0,930,NVIDIA,11830.0,5914.0,184.8
1532,3724,GPU,40.0,25.0,79.0,292.0,523,NVIDIA,,100.4,8.368
1533,3725,GPU,40.0,172.0,529.0,3100.0,513,NVIDIA,,722.3,361.2
1534,3726,GPU,32.0,35.0,246.0,1303.0,686,AMD,,526.8,
1535,3727,GPU,40.0,14.0,57.0,260.0,500,NVIDIA,,34.24,
1536,3728,GPU,16.0,250.0,610.0,15300.0,1190,NVIDIA,19050.0,9526.0,4763.0
1537,3729,GPU,55.0,110.0,192.0,666.0,669,ATI,,428.2,85.63
1538,3730,GPU,40.0,74.0,166.0,1040.0,690,ATI,,1104.0,
1539,3731,GPU,28.0,45.0,118.0,1270.0,837,NVIDIA,,642.8,26.78
1540,3732,GPU,40.0,15.0,59.0,292.0,600,AMD,,96.0,
1541,3733,GPU,250.0,30.0,112.0,14.0,166,Other,,,
1542,3734,GPU,28.0,,56.0,690.0,750,AMD,,528.0,33.0
1543,3735,GPU,150.0,,124.0,45.0,200,NVIDIA,,,
1544,3736,GPU,150.0,,,,166,Intel,,,
1545,3737,GPU,16.0,75.0,200.0,4400.0,1291,NVIDIA,46.48,2974.0,92.95
1546,3738,GPU,90.0,,,,425,NVIDIA,,,
1547,3739,GPU,32.0,,,,533,Intel,,,
1548,3740,GPU,55.0,150.0,470.0,1400.0,602,NVIDIA,,462.3,57.79
1549,3741,GPU,40.0,219.0,520.0,3000.0,732,NVIDIA,,1405.0,175.7
1550,3742,GPU,28.0,45.0,148.0,1870.0,863,NVIDIA,,883.7,27.62
1551,3743,GPU,,289.0,470.0,1400.0,576,NVIDIA,,596.2,74.52
1552,3744,GPU,40.0,25.0,67.0,370.0,625,AMD,,200.0,
1553,3745,GPU,55.0,14.0,121.0,314.0,500,NVIDIA,,80.0,
1554,3746,GPU,90.0,110.0,196.0,278.0,500,NVIDIA,,,
1555,3747,GPU,40.0,160.0,332.0,1950.0,701,NVIDIA,,941.5,78.46
1556,3748,GPU,40.0,,137.0,826.0,550,ATI,,704.0,140.8
1557,3749,GPU,14.0,15.0,210.0,4940.0,300,AMD,1691.0,845.6,52.85
1558,3750,GPU,80.0,20.0,127.0,210.0,450,NVIDIA,,28.8,
1559,3751,GPU,90.0,45.0,95.0,107.0,243,ATI,,,
1560,3752,GPU,40.0,20.0,104.0,716.0,600,AMD,,576.0,
1561,3753,GPU,40.0,75.0,212.0,1700.0,680,AMD,,1306.0,
1562,3754,GPU,110.0,,74.0,107.0,300,ATI,,,
1563,3755,GPU,55.0,45.0,135.0,378.0,722,ATI,,173.3,
1564,3756,GPU,55.0,30.0,135.0,378.0,680,ATI,,163.2,
1565,3757,GPU,40.0,29.0,79.0,292.0,810,NVIDIA,,155.5,12.96
1566,3758,GPU,28.0,,160.0,2080.0,1075,AMD,,1651.0,103.2
1567,3759,GPU,28.0,,160.0,2080.0,900,AMD,,1568.0,98.02
1568,3760,GPU,14.0,230.0,495.0,12500.0,1200,AMD,21500.0,10750.0,672.0
1569,3761,GPU,65.0,59.0,240.0,505.0,550,NVIDIA,,176.0,
1570,3762,GPU,90.0,,150.0,157.0,500,ATI,,,
1571,3763,GPU,130.0,,121.0,80.0,325,NVIDIA,,,
1572,3764,GPU,65.0,35.0,153.0,390.0,594,ATI,,142.6,
1573,3765,GPU,28.0,15.0,110.0,1178.0,450,AMD,,115.2,7.2
1574,3766,GPU,14.0,75.0,123.0,3000.0,850,AMD,1306.0,1306.0,81.6
1575,3767,GPU,110.0,,73.0,,400,ATI,,,
1576,3768,GPU,40.0,39.0,104.0,627.0,650,ATI,,416.0,
1577,3769,GPU,90.0,27.0,100.0,107.0,500,ATI,,,
1578,3770,GPU,40.0,19.0,59.0,292.0,650,AMD,,104.0,
1579,3771,GPU,14.0,50.0,123.0,3000.0,1090,AMD,2150.0,2150.0,134.4
1580,3772,GPU,28.0,,56.0,690.0,825,AMD,,547.2,34.2
1581,3773,GPU,28.0,,56.0,690.0,650,AMD,,544.0,34.0
1582,3774,GPU,28.0,300.0,294.0,3540.0,915,NVIDIA,,3130.0,130.4
1583,3775,GPU,14.0,5.0,,,300,Intel,652.8,326.4,81.6
1584,3776,GPU,40.0,,67.0,370.0,600,AMD,,192.0,
1585,3777,GPU,150.0,,124.0,45.0,250,NVIDIA,,,
1586,3778,GPU,28.0,,87.0,1020.0,797,NVIDIA,,306.0,12.75
1587,3779,GPU,55.0,65.0,135.0,378.0,796,ATI,,191.0,
1588,3780,GPU,14.0,100.0,397.0,,1300,AMD,7987.0,3994.0,249.6
1589,3781,GPU,14.0,130.0,232.0,5700.0,1120,AMD,5700.0,5700.0,356.3
1590,3782,GPU,14.0,250.0,495.0,12500.0,1250,AMD,24050.0,12030.0,751.6
1591,3783,GPU,14.0,15.0,123.0,,300,Intel,614.4,307.2,76.8
1592,3784,GPU,150.0,,101.0,36.0,200,NVIDIA,,,
1593,3785,GPU,14.0,15.0,210.0,4940.0,300,AMD,3584.0,1792.0,112.0
1594,3786,GPU,28.0,,123.0,1500.0,900,AMD,,947.2,59.2
1595,3787,GPU,14.0,100.0,232.0,5700.0,1000,AMD,4963.0,4963.0,310.2
1596,3788,GPU,40.0,600.0,520.0,3000.0,574,NVIDIA,,1176.0,587.8
1597,3789,GPU,130.0,,92.0,76.0,450,ATI,,,
1598,3790,GPU,55.0,40.0,121.0,314.0,450,NVIDIA,,72.0,
1599,3791,GPU,40.0,39.0,118.0,716.0,650,AMD,,416.0,
1600,3792,GPU,28.0,,125.0,1550.0,1000,AMD,779.5,779.5,48.72
1601,3793,GPU,90.0,,,,425,NVIDIA,,,
1602,3794,GPU,55.0,20.0,73.0,242.0,600,ATI,,96.0,
1603,3795,GPU,40.0,75.0,166.0,1040.0,800,AMD,,1280.0,
1604,3796,GPU,150.0,18.0,65.0,29.0,220,NVIDIA,,,
1605,3797,GPU,14.0,18.0,74.0,1800.0,1303,NVIDIA,17.92,1147.0,35.83
1606,3798,GPU,10.0,15.0,,,300,Intel,921.6,460.8,115.2
1607,3799,GPU,28.0,51.0,118.0,1270.0,954,NVIDIA,,732.7,30.53
1608,3800,GPU,40.0,38.0,144.0,727.0,550,NVIDIA,,264.0,
1609,3801,GPU,7.0,300.0,750.0,50000.0,1000,AMD,184600.0,23070.0,11540.0
1610,3802,GPU,90.0,35.0,150.0,157.0,600,ATI,,,
1611,3803,GPU,65.0,75.0,240.0,505.0,600,NVIDIA,,192.0,
1612,3804,GPU,28.0,250.0,561.0,7080.0,875,NVIDIA,,5345.0,222.7
1613,3805,GPU,80.0,57.0,230.0,330.0,500,ATI,,,
1614,3806,GPU,12.0,250.0,815.0,21100.0,1297,NVIDIA,31330.0,15670.0,7834.0
1615,3807,GPU,28.0,75.0,366.0,5000.0,723,AMD,2961.0,2961.0,185.1
1616,3808,GPU,28.0,15.0,87.0,1020.0,719,NVIDIA,,291.1,12.13
1617,3809,GPU,14.0,15.0,210.0,4940.0,300,AMD,768.8,384.4,24.02
1618,3810,GPU,28.0,250.0,561.0,7080.0,836,NVIDIA,,4709.0,1570.0
1619,3811,GPU,65.0,,85.0,180.0,350,ATI,,28.0,
1620,3812,GPU,80.0,57.0,230.0,330.0,500,ATI,,,
1621,3813,GPU,65.0,20.0,86.0,210.0,550,NVIDIA,,22.4,
1622,3814,GPU,130.0,49.0,297.0,160.0,400,ATI,,,
1623,3815,GPU,90.0,96.0,196.0,278.0,650,NVIDIA,,,
1624,3816,GPU,28.0,225.0,561.0,7080.0,575,NVIDIA,,2870.0,956.8
1625,3817,GPU,14.0,175.0,232.0,5700.0,1257,AMD,6359.0,6359.0,397.4
1626,3818,GPU,28.0,25.0,110.0,1178.0,600,AMD,,153.6,9.6
1627,3819,GPU,28.0,250.0,366.0,5000.0,834,AMD,,2989.0,373.6
1628,3820,GPU,28.0,,123.0,1500.0,900,AMD,,1184.0,74.0
1629,3821,GPU,65.0,20.0,162.0,282.0,575,NVIDIA,,48.0,
1630,3822,GPU,28.0,50.0,118.0,1270.0,1085,NVIDIA,,833.3,34.72
1631,3823,GPU,14.0,10.0,210.0,4940.0,300,AMD,768.8,384.4,24.02
1632,3824,GPU,12.0,50.0,200.0,4700.0,1065,NVIDIA,5000.0,2500.0,78.12
1633,3825,GPU,32.0,35.0,227.0,1178.0,444,AMD,,355.2,
1634,3826,GPU,40.0,105.0,238.0,1170.0,871,NVIDIA,,501.4,41.78
1635,3827,GPU,14.0,5.0,,,300,Intel,345.6,172.8,43.2
1636,3828,GPU,110.0,,156.0,120.0,400,ATI,,,
1637,3829,GPU,12.0,280.0,754.0,18600.0,1350,NVIDIA,32620.0,16310.0,509.8
1638,3830,GPU,150.0,15.0,98.0,36.0,240,ATI,,,
1639,3831,GPU,250.0,15.0,112.0,14.0,166,Other,,,
1640,3832,GPU,110.0,,154.0,146.0,225,NVIDIA,,,
1641,3833,GPU,65.0,75.0,240.0,505.0,600,NVIDIA,,192.0,
1642,3834,GPU,28.0,17.0,,,952,NVIDIA,,783.4,24.48
1643,3835,GPU,90.0,,150.0,157.0,425,ATI,,,
1644,3836,GPU,40.0,31.0,100.0,486.0,475,NVIDIA,,35.2,
1645,3837,GPU,65.0,73.0,153.0,390.0,600,ATI,,144.0,
1646,3838,GPU,14.0,18.0,74.0,1800.0,1455,NVIDIA,12.14,777.2,24.29
1647,3839,GPU,40.0,225.0,334.0,2154.0,825,AMD,,2640.0,528.0
1648,3840,GPU,40.0,25.0,100.0,486.0,475,NVIDIA,,105.6,
1649,3841,GPU,28.0,250.0,294.0,3540.0,1006,NVIDIA,,2470.0,102.9
1650,3842,GPU,12.0,75.0,200.0,4700.0,1485,NVIDIA,5967.0,2984.0,93.24
1651,3843,GPU,7.0,300.0,520.0,26800.0,1825,AMD,46080.0,23040.0,1440.0
1652,3844,GPU,150.0,,65.0,29.0,200,NVIDIA,,,
1653,3845,GPU,12.0,185.0,445.0,10800.0,1470,NVIDIA,15210.0,7603.0,237.6
1654,3846,GPU,40.0,55.0,238.0,1170.0,550,NVIDIA,,422.4,35.2
1655,3847,GPU,22.0,45.0,94.0,392.0,350,Intel,,96.0,24.0
1656,3848,GPU,28.0,100.0,107.0,930.0,497,AMD,,127.2,7.952
1657,3849,GPU,90.0,,,,475,NVIDIA,,,
1658,3850,GPU,90.0,35.0,196.0,278.0,450,NVIDIA,,,
1659,3851,GPU,90.0,,150.0,157.0,450,ATI,,,
1660,3852,GPU,28.0,122.0,294.0,3540.0,954,NVIDIA,,3050.0,127.1
1661,3853,GPU,55.0,15.0,73.0,242.0,720,ATI,,115.2,
1662,3854,GPU,14.0,75.0,132.0,3300.0,1493,NVIDIA,38.88,2488.0,77.76
1663,3855,GPU,7.0,300.0,331.0,13230.0,1200,AMD,29490.0,14750.0,7373.0
1664,3856,GPU,150.0,,65.0,29.0,275,NVIDIA,,,
1665,3857,GPU,90.0,165.0,352.0,384.0,594,AMD,,,
1666,3858,GPU,28.0,375.0,352.0,4313.0,825,AMD,,3405.0,851.2
1667,3859,GPU,40.0,225.0,520.0,3000.0,651,NVIDIA,,1332.0,666.1
1668,3860,GPU,14.0,210.0,495.0,12500.0,1156,AMD,21090.0,10540.0,659.0
1669,3861,GPU,40.0,29.0,79.0,292.0,810,NVIDIA,,155.5,12.96
1670,3862,GPU,28.0,25.0,116.0,585.0,625,NVIDIA,,240.0,20.0
1671,3863,GPU,40.0,35.0,116.0,585.0,660,NVIDIA,,253.4,21.12
1672,3864,GPU,110.0,25.0,154.0,146.0,300,NVIDIA,,,
1673,3865,GPU,80.0,,100.0,107.0,450,ATI,,,
1674,3866,GPU,40.0,35.0,67.0,370.0,875,AMD,,280.0,
1675,3867,GPU,12.0,125.0,284.0,6600.0,1530,NVIDIA,10050.0,5027.0,157.1
1676,3868,GPU,65.0,25.0,85.0,180.0,600,ATI,,48.0,
1677,3869,GPU,90.0,113.0,288.0,321.0,600,ATI,,,
1678,3870,GPU,28.0,,56.0,690.0,780,AMD,,547.2,34.2
1679,3871,GPU,14.0,15.0,,,300,Intel,998.4,499.2,124.8
1680,3872,GPU,180.0,,115.0,30.0,183,ATI,,,
1681,3873,GPU,40.0,20.0,104.0,716.0,450,AMD,,432.0,
1682,3874,GPU,150.0,27.0,68.0,60.0,230,ATI,,,
1683,3875,GPU,130.0,,,90.0,350,Other,,,
1684,3876,GPU,8.0,150.0,628.0,28300.0,1320,NVIDIA,31520.0,31520.0,985.0
1685,3877,GPU,55.0,20.0,73.0,242.0,600,ATI,,96.0,
1686,3878,GPU,10.0,15.0,146.0,,300,Intel,3379.0,1690.0,422.4
1687,3879,GPU,14.0,75.0,132.0,3300.0,1354,NVIDIA,29.1,1862.0,58.2
1688,3880,GPU,40.0,39.0,104.0,627.0,650,AMD,,520.0,
1689,3881,GPU,55.0,7.0,67.0,181.0,400,ATI,,32.0,
1690,3882,GPU,0.0,,,,250,Other,,,
1691,3883,GPU,14.0,175.0,495.0,12500.0,1247,AMD,,12660.0,791.6
1692,3884,GPU,28.0,75.0,366.0,5000.0,723,AMD,2961.0,2961.0,185.1
1693,3885,GPU,40.0,23.0,100.0,486.0,450,NVIDIA,,91.2,
1694,3886,GPU,130.0,,289.0,160.0,480,ATI,,,
1695,3887,GPU,20.0,15.0,118.0,2000.0,384,NVIDIA,786.4,393.2,12.29
1696,3888,GPU,7.0,50.0,,,1000,AMD,10600.0,5299.0,331.2
1697,3889,GPU,14.0,15.0,,,300,Intel,691.2,345.6,86.4
1698,3890,GPU,55.0,75.0,260.0,754.0,500,NVIDIA,,240.0,
1699,3891,GPU,16.0,90.0,314.0,7200.0,1012,NVIDIA,96.38,6169.0,192.8
1700,3892,GPU,28.0,,123.0,1500.0,575,AMD,,800.0,50.0
1701,3893,GPU,40.0,15.0,79.0,292.0,738,NVIDIA,,141.7,11.81
1702,3894,GPU,16.0,250.0,471.0,11800.0,1481,NVIDIA,177.2,11340.0,354.4
1703,3895,GPU,65.0,75.0,324.0,754.0,500,NVIDIA,,240.0,
1704,3896,GPU,28.0,,77.0,950.0,825,AMD,,691.2,43.2
1705,3897,GPU,16.0,95.0,240.0,5000.0,914,AMD,,1404.0,
1706,3898,GPU,14.0,100.0,232.0,5700.0,1000,AMD,4963.0,4963.0,310.2
1707,3899,GPU,28.0,225.0,294.0,3540.0,745,NVIDIA,,2289.0,95.36
1708,3900,GPU,28.0,,77.0,950.0,650,AMD,,448.0,28.0
1709,3901,GPU,65.0,12.0,144.0,314.0,400,Intel,,25.6,
1710,3902,GPU,130.0,63.0,289.0,160.0,520,ATI,,,
1711,3903,GPU,40.0,49.0,116.0,585.0,700,NVIDIA,,268.8,22.4
1712,3904,GPU,28.0,,77.0,950.0,725,AMD,,633.6,
1713,3905,GPU,14.0,15.0,210.0,4940.0,300,AMD,1966.0,983.0,61.44
1714,3906,GPU,90.0,,125.0,177.0,450,NVIDIA,,,
1715,3907,GPU,40.0,247.0,520.0,3000.0,574,NVIDIA,,1028.0,513.9
1716,3908,GPU,14.0,65.0,123.0,3000.0,1275,AMD,2611.0,2611.0,163.2
1717,3909,GPU,110.0,24.0,156.0,120.0,400,ATI,,,
1718,3910,GPU,28.0,235.0,438.0,6200.0,900,AMD,,5069.0,2534.0
1719,3911,GPU,7.0,250.0,826.0,54200.0,765,NVIDIA,77970.0,19490.0,9746.0
1720,3912,GPU,28.0,275.0,596.0,8900.0,1000,AMD,7168.0,7168.0,448.0
1721,3913,GPU,16.0,75.0,314.0,7200.0,1139,NVIDIA,78.62,5032.0,157.2
1722,3914,GPU,40.0,20.0,104.0,627.0,550,ATI,,440.0,
1723,3915,GPU,150.0,,,80.0,250,Other,,,
1724,3916,GPU,14.0,75.0,123.0,3000.0,1175,AMD,2611.0,2611.0,163.2
1725,3917,GPU,28.0,17.0,245.0,2410.0,533,AMD,,409.3,25.58
1726,3918,GPU,28.0,100.0,294.0,3540.0,654,NVIDIA,,1256.0,52.32
1727,3919,GPU,90.0,,,,425,NVIDIA,,,
1728,3920,GPU,28.0,75.0,148.0,1870.0,928,NVIDIA,,1306.0,40.8
1729,3921,GPU,80.0,159.0,420.0,720.0,688,ATI,,440.3,
1730,3922,GPU,55.0,118.0,146.0,514.0,750,ATI,,480.0,
1731,3923,GPU,14.0,65.0,123.0,3000.0,1223,AMD,2192.0,2192.0,137.0
1732,3924,GPU,130.0,,297.0,160.0,400,ATI,,,
1733,3925,GPU,40.0,50.0,116.0,585.0,700,NVIDIA,,134.4,11.2
1734,3926,GPU,14.0,65.0,210.0,4940.0,300,AMD,2255.0,1127.0,70.46
1735,3927,GPU,32.0,65.0,246.0,1303.0,800,AMD,,307.2,
1736,3928,GPU,150.0,,65.0,29.0,275,NVIDIA,,,
1737,3929,GPU,150.0,,92.0,76.0,222,ATI,,,
1738,3930,GPU,28.0,245.0,561.0,7080.0,745,NVIDIA,,5046.0,1682.0
1739,3931,GPU,12.0,115.0,445.0,10800.0,1260,NVIDIA,13410.0,6705.0,209.5
1740,3932,GPU,22.0,20.0,,,200,Intel,,304.0,76.0
1741,3933,GPU,14.0,40.0,132.0,3300.0,1266,NVIDIA,21.66,1386.0,43.33
1742,3934,GPU,14.0,65.0,123.0,3000.0,1275,AMD,2611.0,2611.0,163.2
1743,3935,GPU,150.0,,88.0,25.0,200,NVIDIA,,,
